time,x,y,z
24.07,-1.185,9.507,1.3348
24.108,-1.5663,9.8066,0.95342
24.14,-1.4165,9.5342,0.46309
24.17,-1.9886,9.4253,0.46309
24.2,-2.261,9.7658,0.61292
24.24,-1.4982,9.8884,0.65378
24.27,-1.076,9.8884,0.92618
24.3,-1.076,9.8475,0.92618
24.33,-0.91256,9.5342,0.92618
24.413,-0.57205,9.3027,0.88532
24.46,-0.91256,9.5342,0.92618
24.49,-1.0351,9.616,0.95342
24.52,-1.1441,9.6568,1.076
24.55,-1.1441,9.7658,1.1169
24.623,-1.0351,9.6568,1.1441
24.661,-0.91256,9.507,0.8036
24.69,-0.99429,9.616,0.53119
24.72,-0.84446,9.6568,0.57205
24.75,-0.72188,9.5751,1.0351
24.78,-0.95342,9.6568,1.3757
24.81,-1.185,9.616,0.92618
24.84,-1.7298,9.4253,0.50395
24.87,-1.9477,9.5342,0.46309
24.9,-1.4574,9.6568,0.95342
24.93,-0.61292,9.3436,1.4574
24.98,-0.34051,9.3436,1.2258
25.02,-0.69464,9.3027,0.8036
25.05,-1.2258,9.5342,0.95342
25.08,-1.4165,9.7249,0.88532
25.11,-1.4982,9.8066,0.95342
25.14,-1.3076,9.6977,0.99429
25.17,-0.95342,9.4661,0.88532
25.2,-0.88532,9.3027,0.69464
25.23,-1.2258,9.3844,0.53119
25.26,-1.5255,9.6568,0.76274
25.29,-1.2258,9.7658,1.076
25.32,-0.88532,9.7658,1.3076
25.35,-0.8036,9.5751,1.0351
25.38,-0.91256,9.4253,0.53119
25.41,-0.99429,9.507,0.53119
25.44,-0.95342,9.5751,0.99429
25.47,-0.72188,9.5751,1.3076
25.5,-0.53119,9.507,1.3757
25.53,-0.69464,9.3436,1.185
25.56,-0.95342,9.3844,0.84446
25.59,-1.185,9.4661,0.50395
25.62,-1.2667,9.4661,0.65378
25.65,-1.3076,9.616,1.076
25.68,-1.3348,9.5342,1.1169
25.71,-1.3757,9.3027,1.0351
25.741,-1.4574,9.4253,0.92618
25.77,-1.4165,9.5751,0.92618
25.801,-1.2667,9.4661,0.92618
25.83,-1.185,9.5342,0.92618
25.94,-0.23155,9.6568,-0.27241
25.97,0.23155,9.6568,-0.19068
26,0.46309,9.5342,0.14982
26.03,0.42223,9.4253,0.31327
26.06,0.31327,9.1937,0.14982
26.09,0.34051,9.2346,0.081722
26.12,0.50395,9.4253,0.10896
26.15,0.53119,9.5751,0.19068
26.18,0.38137,9.7249,0.27241
26.21,0.46309,9.7249,0.19068
26.24,0.31327,9.8066,0.19068
26.27,0.14982,9.8066,0.081722
26.3,0.23155,9.6977,-0.040861
26.33,0.040861,10.12,0.040861
26.36,-0.29965,10.842,0.081722
26.39,-0.081722,10.229,-0.14982
26.42,0.42223,9.2346,-0
26.45,0.38137,8.7715,-0
26.48,-0.10896,8.0769,-0.040861
26.51,0.081722,7.2052,-0.14982
26.54,0.27241,7.8181,0.10896
26.57,-0.23155,9.3436,-0.081722
26.6,-2.0294,10.529,-0.040861
26.63,-3.5958,11.114,-0.10896
26.66,-3.9771,10.76,0.10896
26.69,-3.2961,9.9156,0.84446
26.72,-2.261,9.616,0.31327
26.75,-1.9205,9.5342,0.081722
26.78,-2.3427,9.5342,0.76274
26.81,-2.833,9.5751,1.3348
26.84,-2.7513,8.9213,1.3757
26.87,-2.7513,8.0496,1.6481
26.9,-2.6015,8.4991,1.3757
26.93,-2.5606,9.9565,1.1169
26.96,-3.5685,10.12,0.92618
26.99,-3.909,9.5342,0.8036
27.092,-2.9556,9.5751,0.69464
27.18,-1.3076,9.7249,-1.5663
27.21,-1.4982,9.7249,-2.1384
27.24,-1.3076,9.8475,-2.4108
27.322,-1.0351,9.7249,-2.1793
27.372,-1.6889,10.038,1.3076
27.4,-2.0294,9.9156,1.6072
27.43,-2.3018,9.7249,1.5663
27.461,-2.1793,9.3844,1.4574
27.52,-2.1384,9.1937,1.3348
27.55,-1.6072,8.8941,1.2258
27.58,-1.4574,8.8532,1.3348
27.61,-1.7298,9.003,1.4165
27.64,-2.1793,9.003,1.7298
27.67,-2.3699,9.1529,1.5391
27.7,-2.5334,9.4253,1.4165
27.73,-1.9886,9.2346,2.9556
27.76,-1.4574,8.6898,3.0646
27.79,-1.3757,8.6217,2.152
27.82,-1.9886,8.8124,1.6072
27.85,-2.261,8.9213,1.757
27.88,-2.2201,9.5342,1.9886
27.91,-2.4108,9.7249,2.0703
27.94,-1.9205,9.4661,1.3348
27.97,-1.6889,9.0439,1.6072
28,-1.4982,8.54,2.1112
28.032,-1.2667,8.8124,1.8796
28.07,-2.8739,9.7658,0.65378
28.1,-3.4051,9.4661,1.9886
28.13,-2.1384,9.1529,2.152
28.16,-1.757,9.3844,1.7298
28.19,-2.0703,9.5751,1.185
28.22,-1.9205,9.4253,1.3076
28.25,-1.8796,9.2755,1.3757
28.28,-1.8796,9.1937,1.0351
28.31,-1.7298,9.2755,0.99429
28.34,-1.6481,9.507,1.185
28.37,-1.7979,9.507,0.99429
28.4,-2.0703,9.4253,1.1169
28.43,-2.3699,9.3844,1.185
28.49,-2.2201,9.3436,0.72188
28.543,-1.7979,9.4253,-0.10896
28.58,-1.9205,9.4661,0.34051
28.61,-2.0703,9.4661,0.31327
28.64,-1.757,9.4661,0.42223
28.67,-1.5255,9.5751,0.27241
28.7,-1.4574,9.5342,0.42223
28.73,-1.3757,9.4253,0.72188
28.76,-1.4574,9.3436,0.61292
28.79,-1.4982,9.1529,0.14982
28.82,-1.0351,9.3027,-0.29965
28.85,-1.2667,9.7249,0.31327
28.88,-1.6072,9.7249,0.88532
28.91,-1.8796,9.4253,0.61292
28.94,-1.6889,9.507,0.19068
28.97,-1.6072,9.6977,0.34051
29,-1.8796,9.507,0.50395
29.03,-1.7298,9.3844,0.31327
29.06,-1.3348,9.616,0.10896
29.09,-1.5255,9.6977,0.19068
29.12,-1.757,9.3844,0.10896
29.15,-1.5663,9.4661,0.040861
29.18,-1.4982,9.6568,0.081722
29.21,-1.5255,9.5342,-0
29.24,-1.7298,9.3844,0.040861
29.27,-1.7298,9.5751,0.040861
29.3,-1.6889,9.5751,-0
29.33,-1.5255,9.507,-0.040861
29.36,-1.6072,9.4661,-0
29.39,-1.8796,9.5342,0.10896
29.42,-1.8387,9.6568,0.10896
29.45,-1.9205,9.6568,0.19068
29.48,-1.9477,9.507,0.10896
29.51,-1.7298,9.4253,0.081722
29.54,-1.6072,9.4253,0.27241
29.57,-1.5663,9.3436,0.081722
29.601,-1.6481,9.507,-0.50395
30.671,-1.5663,9.4253,-0.23155
30.751,-0.61292,9.0848,2.7241
30.781,-1.3757,9.0439,1.9477
30.819,-1.6481,9.0848,1.9205
30.88,-0.10896,9.1937,2.0294
30.91,0.42223,8.8941,1.4982
30.94,0.14982,8.5808,1.2667
30.97,-0.19068,8.431,0.92618
31,-0.61292,9.112,0.72188
31.03,-1.3757,10.188,0.34051
31.06,-2.1112,10.188,0.10896
31.09,-2.261,9.7658,0.61292
31.12,-2.5606,10.12,0.65378
31.15,-2.5334,10.46,0.19068
31.18,-2.5334,10.46,0.040861
31.21,-2.261,10.42,-0.14982
31.24,-1.7298,10.12,-0.19068
31.27,-1.8796,9.7249,-0.14982
31.3,-1.9477,9.7249,0.040861
31.33,-1.5663,9.9565,0.19068
31.36,-1.3348,9.8475,0.19068
31.39,-0.76274,9.6977,-0.19068
31.42,-0.53119,9.4661,-0.65378
31.45,-0.61292,9.616,-0.53119
31.48,-0.84446,9.3844,-0.10896
31.51,-1.0351,9.112,0.38137
31.54,-1.185,8.9213,0.53119
31.57,-1.2258,9.112,0.53119
31.6,-0.95342,9.8475,0.42223
31.63,0.040861,10.61,0.46309
31.66,0.95342,10.924,0.69464
31.69,1.9477,11.073,0.46309
31.72,3.337,11.114,0.081722
31.75,3.6775,10.733,-0.10896
31.78,3.909,10.338,-0.19068
31.828,4.018,9.6977,-0.040861
31.86,1.757,9.4253,0.38137
31.89,0.53119,9.3844,0.14982
31.92,-0.081722,9.2755,-0.040861
31.95,-0.38137,9.1937,-0.29965
31.98,-0.88532,9.3027,-0.27241
32.01,-1.5255,9.3844,0.10896
32.04,-1.6072,9.2346,0.53119
32.07,-1.6072,8.7715,0.76274
32.1,-1.9886,8.7715,0.42223
32.13,-2.7922,9.8475,0.14982
32.16,-2.5606,10.038,0.14982
32.19,-1.9205,9.112,0.53119
32.22,-1.7979,8.7715,0.92618
32.25,-2.1384,9.2755,1.185
32.28,-2.3018,10.038,1.1169
32.31,-1.7298,10.311,0.95342
32.341,-1.1441,10.147,0.84446
32.37,-0.91256,9.616,0.61292
32.401,-0.69464,8.6898,0.65378
32.43,-0,8.5808,0.53119
32.46,-0.23155,9.3844,-0.34051
32.49,-0.53119,9.507,-1.4165
32.52,-0.88532,8.9622,-1.1441
32.55,-1.5255,9.5751,0.14982
32.581,-2.4517,9.9565,1.2258
32.61,-2.5606,9.4661,2.4517
32.64,-1.9205,9.4253,3.5958
32.67,-1.3076,9.9973,2.9829
32.7,-0.84446,10.188,1.4574
32.73,-0.95342,9.8884,0.84446
32.76,-0.50395,9.8884,0.42223
32.79,0.50395,9.4253,0.081722
32.82,1.3348,9.2755,0.27241
32.85,2.0294,9.8066,1.0351
32.88,1.185,9.6977,0.92618
32.91,0.50395,9.507,1.2667
32.95,-0.34051,9.8475,2.0703
32.981,-0.34051,9.8884,0.99429
33.01,-0.14982,9.7658,0.34051
33.051,-0.38137,9.8475,0.081722
33.08,-0.50395,9.2755,-0.23155
33.11,-0.38137,9.3027,-0.081722
33.14,-0.46309,9.4661,0.14982
33.17,-0.53119,9.6568,0.46309
33.2,-0.61292,9.7249,0.69464
33.241,-0.72188,9.5751,0.65378
33.281,-1.1169,9.616,0.50395
33.31,-1.1441,9.5342,0.57205
33.341,-1.1169,9.616,0.72188
33.37,-0.95342,9.5751,0.53119
33.401,-0.84446,9.4661,0.42223
33.43,-0.72188,9.507,0.65378
33.461,-0.95342,9.6977,0.84446
33.49,-1.185,9.6568,0.76274
33.521,-0.95342,9.507,0.84446
33.55,-0.42223,9.1937,0.8036
33.601,0.040861,9.2755,0.69464
33.63,0.14982,9.5342,0.53119
33.671,0.040861,9.507,0.57205
33.701,-0.040861,9.6568,0.57205
33.731,0.10896,9.5751,0.72188
33.76,0.23155,9.616,0.84446
33.79,0.14982,9.6568,0.65378
33.821,-0.081722,9.507,0.19068
33.85,-0.10896,9.4253,0.10896
33.881,-0.14982,9.3436,0.14982
33.91,-0.42223,9.507,-0.19068
33.941,-0.76274,10.038,-0.50395
33.97,-0.99429,10.079,-0.57205
34.001,-0.99429,9.7249,-0.38137
34.03,-0.88532,9.5342,-0
34.061,-0.72188,9.5342,0.14982
34.09,-0.53119,9.6568,0.10896
34.121,-0.34051,9.6977,0.10896
34.15,-0.27241,9.507,0.081722
34.181,-0.34051,9.507,-0
34.21,-0.57205,9.616,-0.040861
34.241,-0.84446,9.6977,0.10896
34.27,-0.99429,9.6568,0.23155
34.301,-0.95342,9.7249,0.38137
34.33,-0.8036,9.8884,0.27241
34.361,-0.50395,9.9156,-0.14982
34.39,-0.34051,9.7249,-0.27241
34.43,-0.23155,9.6977,-0.081722
34.541,-1.3076,9.9156,-1.757
34.58,-1.2258,9.7658,-1.3757
34.61,-1.2258,9.9565,-1.2258
34.64,-1.2667,9.9565,-1.3076
34.67,-1.3076,9.9565,-1.5255
34.7,-1.3348,9.8884,-1.7979
34.73,-1.185,10.12,-1.5663
34.76,-1.5255,10.188,-1.185
34.79,-2.0294,10.038,-1.1441
34.82,-2.1112,9.9565,-1.3757
34.85,-2.0703,9.7658,-1.4574
34.88,-1.8387,9.4661,-1.6481
34.91,-1.4165,9.4253,-1.8796
34.94,-1.076,9.1529,-1.3348
34.97,-0.65378,9.7249,-0.29965
35,-0.53119,9.9973,-0.19068
35.03,-0.65378,9.3844,-0.081722
35.06,-0.57205,9.3436,0.61292
35.09,-0.50395,9.5342,1.3076
35.12,-0.14982,9.0439,-0.23155
35.15,-0.19068,8.6217,-0.91256
35.18,-0.91256,8.8941,-0.65378
35.21,-1.5255,9.112,-0.57205
35.24,-2.0294,9.3844,-0.65378
35.27,-2.5334,9.6977,-0.27241
35.3,-2.833,9.8066,-0
35.33,-2.5606,9.3436,-0.27241
35.36,-2.2201,8.7715,-0.88532
35.39,-1.5663,8.5808,-1.3348
35.42,-1.6481,8.8124,-0.57205
35.45,-2.0703,9.0439,-0.040861
35.48,-2.4108,9.2346,-0.72188
35.511,-2.2201,9.3844,-0.88532
35.54,-1.8387,9.4253,-0.95342
35.571,-1.6889,9.4661,-1.4165
35.6,-1.6072,9.3844,-1.5255
35.753,-0.69464,9.3027,0.92618
35.791,-0.8036,9.7249,2.0294
35.82,-0.46309,9.6568,2.261
35.851,-0.040861,9.6977,2.0294
36.086,-0.10896,9.6977,1.5391
36.18,-0.46309,9.6977,-0.23155
36.223,-0.38137,9.6568,-0
36.273,-0.34051,9.7249,-0.23155
36.32,-0.53119,9.616,-0.10896
36.35,-0.50395,9.6977,-0.14982
36.38,-0.53119,9.6568,-0.081722
36.42,-0.46309,9.616,-0.14982
36.45,-0.50395,9.616,-0.29965
36.48,-0.53119,9.6568,-0.38137
36.51,-0.46309,9.5751,-0.14982
36.54,-0.53119,9.6568,0.081722
36.57,-0.69464,9.6568,0.081722
36.6,-0.61292,9.6568,-0.081722
36.63,-0.46309,9.7249,-0.14982
36.66,-0.42223,9.616,-0.081722
36.69,-0.65378,9.616,0.040861
36.73,-0.72188,9.6568,-0.081722
36.76,-0.61292,9.6568,-0.14982
36.79,-0.53119,9.5751,-0.14982
36.82,-0.50395,9.6977,-0.23155
36.85,-0.50395,9.7658,-0.27241
36.88,-0.53119,9.616,-0.23155
36.911,-0.61292,9.616,-0
36.94,-0.53119,9.616,0.040861
36.97,-0.46309,9.616,-0.10896
37,-0.42223,9.616,-0.29965
37.03,-0.46309,9.616,-0.19068
37.06,-0.57205,9.6568,-0.10896
37.09,-0.57205,9.5751,-0.10896
37.12,-0.72188,9.7249,-0.10896
37.15,-0.76274,9.6977,-0
37.18,-0.61292,9.616,-0.081722
37.211,-0.61292,9.6568,-0.081722
37.24,-0.53119,9.6568,-0.23155
37.278,-0.50395,9.5751,-0.19068
37.31,-0.61292,9.507,-0.081722
37.34,-0.69464,9.5751,-0.14982
37.37,-0.84446,9.6977,0.040861
37.4,-0.95342,9.9156,0.10896
37.43,-1.076,9.9565,0.040861
37.46,-1.3757,9.6977,0.040861
37.49,-1.4982,9.6568,-0.040861
37.52,-1.2667,9.7249,-0.14982
37.55,-0.99429,9.6568,-0.50395
37.59,-0.84446,9.4661,-0.84446
37.62,-0.53119,9.3027,-0.69464
37.65,-0.42223,9.2346,-0.46309
37.68,-0.57205,9.3027,-0.14982
37.71,-0.65378,9.4661,-0.040861
37.74,-0.57205,9.5342,-0.27241
37.77,-0.50395,9.5751,-0.69464
37.8,-0.53119,9.7249,-1.076
37.83,-0.57205,9.8066,-1.3348
37.86,-0.53119,9.7658,-1.3757
37.89,-0.46309,9.8066,-1.2258
37.92,-0.46309,9.7658,-1.0351
37.95,-0.50395,9.616,-0.76274
37.98,-0.46309,9.4661,-0.57205
38.01,-0.34051,9.4253,-0.53119
38.04,-0.19068,9.4253,-0.65378
38.071,-0.081722,9.5751,-0.72188
38.1,0.040861,9.6568,-0.76274
38.131,0.040861,9.8066,-0.61292
38.16,-0.040861,9.9156,-0.61292
38.253,-0.10896,9.9156,-0.69464
38.29,-1.076,9.616,-0.34051
38.34,-1.076,9.616,-0.84446
38.37,-1.3348,9.2346,-1.1441
38.4,-1.3757,9.4253,-1.2258
38.43,-1.4165,9.4661,-1.4574
38.46,-0.88532,9.8475,-1.1441
38.49,-0.65378,10.12,-0.42223
38.52,-0.91256,9.8066,-0.50395
38.55,-1.1169,9.5751,-1.1169
38.58,-1.2258,9.507,-1.5255
38.61,-0.91256,9.4661,-1.2667
38.64,-0.88532,9.8475,-0.42223
38.67,-1.076,9.8066,-0.50395
38.7,-1.1169,9.7249,-1.1441
38.73,-1.1441,9.616,-1.5663
38.76,-0.88532,9.5342,-1.1441
38.79,-0.84446,9.8475,-0.53119
38.82,-1.0351,9.8475,-0.65378
38.85,-1.1169,9.6977,-1.076
38.88,-1.185,9.507,-1.2258
38.91,-0.91256,9.3027,-0.88532
38.94,-0.69464,9.507,-0.29965
38.97,-0.88532,9.5342,-0.42223
39,-0.95342,9.4661,-0.95342
39.03,-1.076,9.6977,-1.1441
39.06,-0.95342,9.507,-0.88532
39.09,-0.84446,9.4253,-0.29965
39.12,-1.076,9.4661,-0.23155
39.15,-1.2258,9.6568,-0.57205
39.18,-1.3348,9.7249,-0.69464
39.21,-1.3076,9.6977,-0.46309
39.24,-1.3348,9.7658,-0.23155
39.27,-1.3076,9.6568,-0.29965
39.3,-1.1441,9.5751,-0.46309
39.33,-1.1441,9.507,-0.42223
39.37,-1.185,9.2346,-0.42223
39.42,-1.185,9.3436,-0.14982
39.45,-1.1169,9.616,-0.040861
39.48,-1.2258,9.616,-0.040861
39.51,-1.185,9.5342,-0.14982
39.54,-1.1441,9.5751,-0.27241
39.57,-1.1441,9.4661,-0.19068
39.6,-1.185,9.507,-0
39.63,-1.2258,9.3844,0.040861
39.66,-1.3348,9.4661,0.081722
39.69,-1.4165,9.6977,-0
39.72,-1.2667,9.6977,-0.23155
39.75,-1.2258,9.3436,-0.14982
39.78,-1.3348,9.4253,0.14982
39.81,-1.5255,9.8475,0.23155
39.84,-1.4574,9.5342,0.040861
39.87,-1.2258,9.4661,-0.14982
39.901,-1.3348,9.4661,-0.081722
39.93,-1.2258,9.3027,0.040861
39.96,-1.2667,9.4661,0.19068
39.99,-1.4982,9.7249,0.34051
40.02,-1.5255,9.5751,0.040861
40.05,-1.3348,9.3844,-0.27241
40.08,-1.4982,9.7249,-0.19068
40.11,-1.3348,9.8066,-0
40.14,-0.95342,9.4253,0.27241
40.17,-0.95342,9.4253,0.46309
40.2,-1.185,9.507,0.19068
40.23,-0.91256,9.507,-0.38137
40.26,-0.53119,9.6977,-0.53119
40.29,-0.69464,9.5751,0.040861
40.32,-0.91256,9.616,0.88532
40.35,-1.076,9.4661,0.8036
40.38,-1.3348,9.3844,0.53119
40.41,-1.4165,9.616,0.14982
40.484,-1.6889,9.6977,0.081722
40.52,-0.91256,9.616,-0.95342
40.551,-0.61292,9.8475,-1.4982
40.58,-0.8036,9.8066,-0.91256
40.61,-0.65378,9.3027,-0.69464
40.64,-0.72188,9.2755,-0.99429
40.67,-0.95342,9.2755,-1.076
40.7,-1.185,9.0848,-1.1169
40.73,-1.7979,9.0439,-1.076
40.76,-2.1112,9.616,-0.76274
40.79,-1.1169,9.9973,-0.53119
40.82,-0.84446,10.12,-0.53119
40.85,-1.185,9.9973,-0.84446
40.88,-1.4574,9.3844,-1.185
40.91,-1.6072,9.112,-1.3757
40.94,-1.757,9.1529,-1.0351
40.97,-1.9205,9.5751,-0.53119
41,-1.9477,9.9156,-0.38137
41.049,-1.8387,9.7658,-0.50395
41.11,-0.91256,9.4661,-0.84446
41.14,-0.8036,9.616,-0.38137
41.18,-1.0351,9.6977,-0.34051
41.21,-1.076,9.5751,-0.61292
41.24,-1.1169,9.4661,-0.65378
41.27,-1.1169,9.5342,-0.76274
41.3,-1.1169,9.5751,-0.69464
41.33,-1.1169,9.5751,-0.57205
41.36,-1.076,9.5751,-0.65378
41.39,-1.076,9.5342,-0.8036
41.42,-1.0351,9.616,-0.84446
41.45,-0.91256,9.616,-0.72188
41.48,-1.0351,9.5751,-0.8036
41.51,-1.3757,9.4661,-0.91256
41.54,-1.4982,9.507,-0.88532
41.57,-1.5255,9.5751,-0.69464
41.6,-1.4574,9.6568,-0.72188
41.63,-1.3076,9.616,-0.95342
41.66,-1.2258,9.507,-0.95342
41.69,-1.2258,9.5751,-0.8036
41.73,-1.2258,9.6568,-0.76274
41.762,-1.3348,9.5342,-0.91256
41.838,-1.3076,9.5342,-0.84446
41.87,0.88532,12.027,-0.46309
41.9,0.69464,10.733,0.23155
41.931,0.95342,8.1177,1.2667
41.96,1.0351,7.3141,0.88532
41.99,0.99429,8.1995,0.69464
42.02,0.88532,9.5751,0.76274
42.05,0.72188,10.147,0.69464
42.08,0.95342,9.7249,0.8036
42.111,0.99429,9.1529,0.95342
42.14,0.76274,9.0848,0.88532
42.17,0.57205,9.3844,0.8036
42.2,0.69464,9.6977,0.8036
42.23,0.88532,9.6568,0.84446
42.26,0.95342,9.5342,0.95342
42.29,0.92618,9.4661,0.92618
42.32,0.92618,9.4661,0.95342
42.35,0.92618,9.507,0.99429
42.38,0.76274,9.5751,0.95342
42.41,0.76274,9.6977,0.92618
42.44,0.95342,9.7249,0.84446
42.47,1.0351,9.5751,0.88532
42.551,1.1441,9.4253,0.84446
42.611,0.99429,9.5751,-0.38137
42.641,0.95342,9.6568,-0.38137
42.67,0.99429,9.6568,-0.42223
42.7,1.076,9.616,-0.42223
42.73,1.076,9.6568,-0.42223
42.761,1.0351,9.616,-0.38137
42.79,1.076,9.5751,-0.42223
42.82,1.1169,9.616,-0.42223
42.85,1.1169,9.616,-0.38137
42.881,1.076,9.616,-0.34051
42.928,1.0351,9.6977,-0.42223
42.973,1.076,9.5342,-0.50395
43.01,0.95342,9.5751,-0.34051
43.04,0.88532,9.6977,-0.38137
43.098,0.8036,9.7658,-0.29965
43.14,1.3348,9.507,-0.53119
43.17,1.5663,9.5342,-0.53119
43.2,1.6072,9.5342,-0.53119
43.23,1.6481,9.5342,-0.57205
43.26,1.6889,9.5751,-0.57205
43.29,1.6481,9.616,-0.57205
43.32,1.5663,9.616,-0.50395
43.35,1.4574,9.5751,-0.57205
43.38,1.4574,9.616,-0.57205
43.41,1.5663,9.6977,-0.61292
43.44,1.6481,9.6977,-0.65378
43.47,1.6889,9.616,-0.72188
43.5,1.6481,9.616,-0.76274
43.53,1.6481,9.5751,-0.72188
43.56,1.6889,9.507,-0.61292
43.59,1.6889,9.5751,-0.61292
43.621,1.6481,9.5342,-0.53119
43.65,1.6072,9.5342,-0.53119
43.68,1.6072,9.5342,-0.57205
43.71,1.5391,9.5342,-0.57205
43.797,1.5391,9.5751,-0.53119
43.841,1.3076,9.8884,-0.50395
43.87,1.2258,9.6977,-0.42223
43.901,1.3076,9.507,-0.27241
43.93,1.4165,9.2755,-0.23155
44.04,0.92618,9.5751,-0.29965
44.07,0.95342,9.6568,-0.34051
44.1,0.92618,9.6568,-0.34051
44.131,0.88532,9.5342,-0.29965
44.17,0.84446,9.5751,-0.29965
44.2,0.8036,9.6977,-0.27241
44.23,0.8036,9.6977,-0.29965
44.26,0.88532,9.5751,-0.34051
44.29,0.92618,9.616,-0.34051
44.32,1.0351,9.616,-0.29965
44.35,0.99429,9.507,-0.27241
44.38,0.99429,9.5342,-0.27241
44.41,1.076,9.5751,-0.23155
44.44,1.076,9.616,-0.29965
44.47,1.0351,9.5751,-0.34051
44.5,0.95342,9.5751,-0.29965
44.53,0.84446,9.5751,-0.27241
44.561,0.88532,9.6977,-0.27241
44.59,0.88532,9.6977,-0.29965
44.62,0.92618,9.616,-0.27241
44.65,0.95342,9.5751,-0.34051
44.681,0.88532,9.6568,-0.34051
44.725,0.92618,9.616,-0.29965
44.76,1.0351,9.616,-0.38137
44.791,1.0351,9.5751,-0.34051
44.82,0.99429,9.5751,-0.29965
44.86,1.1169,9.616,-0.34051
44.89,1.1169,9.6568,-0.34051
44.92,1.185,9.507,-0.38137
44.95,1.185,9.4661,-0.29965
44.981,1.076,9.5751,-0.29965
45.01,1.0351,9.6568,-0.29965
45.04,0.95342,9.6977,-0.29965
45.07,0.92618,9.6977,-0.27241
45.13,0.92618,9.7658,-0.34051
45.16,0.99429,9.7249,-0.38137
45.19,1.076,9.5342,-0.29965
45.222,0.95342,9.3844,-0.23155
45.25,0.88532,9.5342,-0.19068
45.301,0.72188,9.6568,-0.081722
45.357,0.65378,9.6568,-0.081722
45.39,0.69464,9.616,-0.14982
45.43,0.72188,9.5751,-0.10896
45.471,0.72188,9.616,-0.10896
45.5,0.72188,9.6977,-0.10896
45.531,0.72188,9.616,-0.14982
45.56,0.76274,9.5751,-0.10896
45.652,0.69464,9.616,-0.14982
45.741,0.92618,9.616,-0.27241
45.77,0.92618,9.5751,-0.27241
45.801,0.92618,9.5342,-0.23155
45.83,0.95342,9.5342,-0.23155
45.93,0.69464,9.507,-0.38137
45.96,0.72188,9.4661,-0.34051
45.99,0.8036,9.4661,-0.34051
46.02,0.84446,9.5751,-0.34051
46.05,0.8036,9.7249,-0.38137
46.081,0.72188,9.6568,-0.38137
46.11,0.69464,9.616,-0.34051
46.141,0.61292,9.6568,-0.29965
46.17,0.61292,9.6977,-0.34051
46.2,0.65378,9.616,-0.34051
46.23,0.69464,9.5751,-0.34051
46.26,0.72188,9.5751,-0.38137
46.32,0.69464,9.5342,-0.38137
46.35,0.72188,9.507,-0.42223
46.41,0.69464,9.5751,-0.38137
46.441,0.69464,9.7249,-0.29965
46.47,0.69464,9.6977,-0.34051
46.556,0.65378,9.5751,-0.42223
46.621,0.57205,9.5342,0.081722
46.65,0.61292,9.616,-0
46.68,0.61292,9.616,0.040861
46.71,0.57205,9.5751,0.040861
46.74,0.53119,9.616,0.040861
46.77,0.61292,9.616,0.040861
46.8,0.53119,9.5751,0.040861
46.83,0.53119,9.5342,-0
46.86,0.50395,9.5751,-0
46.89,0.42223,9.616,0.040861
46.92,0.42223,9.5342,0.081722
46.95,0.42223,9.5751,0.081722
46.98,0.38137,9.616,0.040861
47.01,0.38137,9.616,-0
47.04,0.42223,9.616,-0.040861
47.07,0.38137,9.616,-0.040861
47.1,0.38137,9.6568,-0.040861
47.13,0.42223,9.6568,-0.081722
47.16,0.38137,9.616,-0.081722
47.19,0.42223,9.5751,-0.081722
47.221,0.46309,9.6568,-0.081722
47.25,0.46309,9.616,-0.040861
47.28,0.50395,9.616,-0.040861
47.31,0.46309,9.6568,-0.081722
47.34,0.46309,9.5751,-0
47.37,0.50395,9.5342,-0.040861
47.4,0.53119,9.5342,-0.081722
47.43,0.50395,9.5751,-0.10896
47.46,0.57205,9.5342,-0.081722
47.49,0.57205,9.507,-0.10896
47.52,0.57205,9.507,-0.14982
47.55,0.50395,9.616,-0.081722
47.586,0.46309,9.6568,-0
47.621,0.42223,9.6568,-0.040861
47.65,0.50395,9.5751,-0.081722
47.7,0.46309,9.5342,-0.040861
47.73,0.57205,9.5342,-0.081722
47.76,0.57205,9.5751,-0.14982
47.79,0.57205,9.616,-0.081722
47.82,0.57205,9.5751,-0.040861
47.851,0.53119,9.5751,-0.040861
47.88,0.57205,9.5751,-0.040861
47.91,0.61292,9.616,-0.081722
47.94,0.61292,9.616,-0.10896
47.97,0.50395,9.6568,-0.10896
48,0.53119,9.6977,-0.10896
48.03,0.46309,9.6568,-0.10896
48.06,0.42223,9.6977,-0.081722
48.09,0.46309,9.7249,-0.14982
48.12,0.50395,9.6977,-0.14982
48.15,0.42223,9.6977,-0.081722
48.18,0.53119,9.6977,-0.10896
48.22,0.57205,9.6977,-0.19068
48.25,0.57205,9.6568,-0.14982
48.28,0.61292,9.6977,-0.23155
48.31,0.65378,9.6977,-0.19068
48.34,0.57205,9.7249,-0.14982
48.37,0.61292,9.7658,-0.19068
48.4,0.65378,9.6568,-0.23155
48.854,0.69464,9.5342,-0.23155
48.891,0.46309,9.616,-0.38137
48.92,0.46309,9.5751,-0.42223
48.95,0.42223,9.5342,-0.42223
48.98,0.46309,9.616,-0.46309
49.01,0.38137,9.616,-0.38137
49.04,0.31327,9.6568,-0.27241
49.07,0.27241,9.6977,-0.19068
49.1,0.34051,9.616,-0.27241
49.13,0.42223,9.5342,-0.29965
49.16,0.34051,9.6568,-0.10896
